53,생굴 대,35000
74,감자탕,35000
15,생등심 탕수육 중,36000
22,<대표> 눈꽃세트,36000
6,가마도로,36000
6,배꼽살,36000
100,<대표> 2인 사시미,37000
5,<대표> 파운드 폭립 플래터,37000
53,홍어삼합 소,37000
6,<대표> 오도로초밥,37000
22,<대표> 석삼이세트,38000
3,1++한우 등심,38000
15,양장피,39000
16,<대표> 보쌈(중 (3인)),39000
81,육회,39000
10,유산슬(小),40000
51,곰치탕/지리,40000
51,대구탕,40000
51,병어회/조림/구이,40000
36,조개찜/구이(소),42000
5,살치살 스테이크(시즌메뉴),42000
50,조개구이 소,42000
50,조개전골 소,42000
55,<대표> 충청삼겹 생고기모듬3종(500g),42000
93,대표,42000
15,깐풍기(중),43000
15,유린기(중),43000
81,생등심,43000
10,팔보채(小),45000
16,<대표> 보쌈(대 (4인)),45000
25,난정탁,45000
48,<대표> 정숙성 돈대갈비(3인 600g)*한정,45000
51,병어무침,45000
79,물레방아계절회(3~4人),45000
36,가리비찜/구이,46000
15,유산슬,48000
15,팔보채,48000
79,<대표> 대표메뉴: 반주한상(2~3人),48000
15,깐풍 중 새우 (중),49000
15,칠리 중 새우 (중),49000
5,"<근사한 세트> 샐러드, 식사메뉴 2종, 스페셜 드링크 2잔",49000
53,홍어찜 대,49000
53,홍어회 대,49000
38,<대표> 런치 오마카세,50000
51,연포탕,50000
36,조개찜/구이(중),52000
50,조개구이 중,52000
50,조개전골 중,52000
3,1++한우 살치살,53000
53,보쌈 대,54000
96,옻닭 (예약),55000
3,차돌 삼합 세트,59000
43,생등심 1+ (500g),59000
53,홍어삼합 대,59000
10,어향동고(小),60000
51,<대표> 꽃게탕,60000
36,조개찜/구이(대),62000
8,<산오징어찜> 2~3인용,62000
8,<산오징어회+찜> 2~3인용,62000
8,<산오징어회> 2~3인용,62000
5,맥주와 즐기는 폭립 세트,63000
43,<생등심 MIX (500g)> 생등심 1+250g 1++ 250g,65000
51,꽃게+수제비탕,65000
88,<대표> 돼지모둠,66000
88,<대표> 한우반마리,67000
50,조개구이 대,68000
50,조개전골 대,68000
79,<대표> 대표메뉴: 남도한상(2~3人),68000
43,<대표> 생등심 1++ (500g),69000
25,국정탁,70000
51,<대표> 꽃게무침,70000
5,우아한 스테이크 세트,73000
10,전가복(小),80000
25,죽정탁,90000
38,<대표> 디너 오마카세,90000
3,<대표> [예약 한정 판매] 밀랍 숙성 삼겹살,100000
88,<대표> 한우특수모둠,110000
88,<대표> 한우한마리,119000
88,<대표> 한우스페셜,149000
25,아리차이 정탁,150000
79,<대표> 선예약필수: 바다한상(4人~),150000
88,"<대표> 한우""특""모둠",150000
